Customer Key,First Name,Last Name,Gender,Date First Purchase,Customer City
16663,Rosa,Lu,Female,2019-02-19,Geelong
16664,Sophia,Nelson,Female,2019-02-10,Melton
16665,Linda,Suarez,Female,2021-09-19,Milsons Point
16666,Taylor,Torres,Female,2021-02-07,Newton
16667,Allison,Sanchez,Female,2021-06-19,Vancouver
16668,Levi,Malhotra,Male,2021-04-21,Chicago
16669,Benjamin,Martinez,Male,2021-11-02,Kirkland
16670,Sarah,White,Female,2021-05-23,Spokane
16671,Megan,Wood,Female,2021-12-13,W. Linn
16672,Nicole,Martinez,Female,2021-06-18,Walla Walla
16673,Curtis,Guo,Male,2021-06-29,Beverly Hills
16674,Ricardo,Yuan,Male,2021-04-26,Cranbourne
16675,Kristi,Arthur,Female,2019-02-03,Matraville
16676,Amanda,Perry,Female,2021-09-19,Grossmont
16677,Jack,Hughes,Male,2021-07-31,Los Angeles
16678,Ian,Ramirez,Male,2021-03-07,Langley
16679,Amber,Carter,Female,2021-02-11,Melbourne
16680,Carlos,Edwards,Male,2021-08-09,Coffs Harbour
16681,Louis,Chande,Male,2021-06-29,Bendigo
16682,Kristy,Ramos,Female,2021-06-18,Milsons Point
16683,Christy,Rai,Female,2021-05-29,Rockhampton
16684,Joel,Perez,Male,2019-02-08,Warrnambool
16685,Robin,Dominguez,Female,2019-02-07,Port Macquarie
16686,Kristine,Alonso,Female,2019-02-02,Malabar
16687,Lawrence,Romero,Male,2019-02-03,Malabar
16688,Tabitha,Gomez,Female,2019-02-26,Findon
16689,Rafael,Shen,Male,2021-08-18,Coffs Harbour
16690,Aimee,Wu,Female,2021-09-12,North Ryde
16691,Paula,Romero,Female,2019-02-28,Perth
16692,Jay,Diaz,Male,2021-04-10,Coffs Harbour
16693,Ethan,Coleman,Male,2019-02-21,Caloundra
16694,Mandy,Sun,Female,2021-02-21,St. Leonards
16695,Dwayne,Serrano,Male,2021-09-03,Wollongong
16696,Claudia,Zeng,Female,2019-02-04,Gold Coast
16697,Wyatt,Henderson,Male,2021-02-25,Townsville
16698,Mallory,Gill,Female,2021-05-17,East Brisbane
16699,Dominic,Kapoor,Male,2021-05-09,Geelong
16700,Billy,Gill,Male,2021-06-18,Hobart
16701,Laura,Zheng,Female,2019-02-18,North Ryde
16702,Patricia,Raman,Female,2019-02-21,Cranbourne
16703,Denise,Sanchez,Female,2019-02-09,Hobart
16704,Karla,Chavez,Female,2021-06-25,Lane Cove
16705,Jacqueline,Wood,Female,2021-08-10,Coffs Harbour
16706,Jenny,Shan,Female,2021-09-22,Darlinghurst
16707,Derrick,Serrano,Male,2019-02-21,Hervey Bay
16708,Kellie,Sanz,Female,2019-02-19,Lavender Bay
16709,Roy,Alvarez,Male,2021-07-21,Hawthorne
16710,Carla,Arthur,Female,2021-07-03,Milsons Point
16711,Jorge,Zhao,Male,2021-03-07,North Sydney
16712,Suzanne,Lu,Female,2019-02-03,Coffs Harbour
16713,Tony,Nara,Male,2019-02-23,East Brisbane
16714,Dalton,Nicholls,Male,2021-08-04,National City
16715,Katelyn,Ramirez,Female,2021-08-24,Mill Valley
16716,Jose,Henderson,Male,2021-04-08,Puyallup
16717,Masaki,Umeda,Female,2021-04-11,Langford
16718,Gavin,Stone,Male,2021-11-18,Downey
16719,Trevor,Russell,Male,2021-10-19,Burlingame
16720,Morgan,Perry,Female,2021-07-01,Burbank
16721,Xavier,Sanders,Male,2021-04-08,Langley
16722,Sean,Gray,Male,2021-11-28,Puyallup
16723,Barbara,Zhao,Female,2022-01-21,Burlingame
16724,Gabriel,Yang,Male,2021-11-02,Newport Beach
16725,Jacob,Williams,Male,2021-12-09,Issaquah
16726,Miguel,Wood,Male,2021-12-26,El Cajon
16727,Charles,Johnston,Male,2021-05-31,Lynnwood
16728,Cole,Morris,Male,2021-06-09,Milwaukie
16729,Tommy,Nara,Male,2021-08-16,Hobart
16730,Mariah,Long,Female,2021-12-02,Rockhampton
16731,Nicole,White,Female,2021-03-03,Newton
16732,Natalie,Flores,Female,2021-07-19,Port Orchard
16733,Douglas,Srini,Male,2021-08-04,Springwood
16734,Emma,Martinez,Female,2021-04-29,Sydney
16735,Melissa,Hayes,Female,2021-08-21,Lynnwood
16736,Kelly,Alexander,Female,2021-06-15,Port Orchard
16737,Steven,Selikoff,Female,2021-09-17,Burien
16738,Ramon,Lu,Male,2021-03-13,Hawthorne
16739,Cory,Weber,Male,2021-03-07,Silverwater
16740,Elijah,Li,Male,2019-01-31,Melton
16741,Alan,Xu,Male,2019-02-01,Rhodes
16742,Mitchell,Pal,Male,2019-02-22,Wollongong
16743,Ariana,Stewart,Female,2019-01-29,Coffs Harbour
16744,Lacey,Guo,Female,2019-02-16,North Ryde
16745,Krista,Moreno,Female,2019-02-07,Townsville
16746,Brianna,Peterson,Female,2021-02-28,Lake Oswego
16747,Alexander,Davis,Male,2021-06-30,Salem
16748,Patrick,Peterson,Male,2021-12-08,Coronado
16749,Aaron,Coleman,Male,2021-12-05,Santa Monica
16750,Seth,Sanders,Male,2021-03-21,Torrance
16751,Aaron,Scott,Male,2021-07-20,Sedro Woolley
16752,Mason,Wright,Male,2021-08-17,Torrance
16753,Rachel,Harris,Female,2021-10-19,Lake Oswego
16754,Alex,Bell,Male,2021-03-17,N. Vancouver
16755,Olivia,James,Female,2021-10-19,Redmond
16756,Richard,Allen,Male,2021-10-16,Spokane
16757,Mackenzie,Cox,Female,2021-12-31,Portland
16758,Justin,Perry,Male,2021-06-04,Victoria
16759,Jasmine,Bell,Female,2021-10-23,San Francisco
16760,Sydney,Alexander,Female,2021-03-10,Santa Monica
16761,Angel,Ward,Male,2021-09-21,Everett
16762,Franklin,Ferrier,Male,2021-09-22,Burien
16763,Juan,Suarez,Male,2021-04-11,Cliffside
16764,Thomas,Davis,Male,2021-05-21,Newton
16765,Dalton,White,Male,2021-07-28,Yakima
16766,Summer,Arun,Female,2021-11-04,Beverly Hills
16767,Rafael,Liu,Male,2021-03-14,Burbank
16768,Eduardo,Barnes,Male,2022-01-20,Concord
16769,Tyler,Walker,Male,2021-10-17,Downey
16770,Charles,Rogers,Male,2021-09-07,Lakewood
16771,Ian,Walker,Male,2021-02-23,Cliffside
16772,Morgan,Parker,Female,2021-03-15,Oak Bay
16773,David,Lal,Male,2021-07-08,Woodburn
16774,Eduardo,Perry,Male,2021-06-15,Yakima
16775,Sarah,Russell,Female,2021-09-19,Colma
16776,Dalton,Lewis,Male,2021-09-28,Bellingham
16777,Cameron,Simmons,Male,2021-02-24,Milwaukie
16778,Blake,Hayes,Male,2021-10-27,Burbank
16779,Morgan,Watson,Female,2021-10-24,West Covina
16780,Carlos,Bailey,Male,2021-09-05,Puyallup
16781,Dylan,Chen,Male,2021-01-29,El Cajon
16782,Lucas,Clark,Male,2021-10-08,Port Orchard
16783,Grace,Barnes,Female,2021-11-22,Tacoma
16784,Chloe,Long,Female,2021-05-02,Haney
16785,Christian,Lee,Male,2021-09-30,Tacoma
16786,Lucas,Reed,Male,2021-10-26,Los Angeles
16787,Nicole,Jackson,Female,2021-11-25,Bellflower
16788,Ronnie,Gao,Male,2021-04-15,Burlingame
16789,Jennifer,Harris,Female,2021-12-19,Seattle
16790,Hunter,Lopez,Male,2021-12-25,Portland
16791,Leonard,Yuan,Male,2021-05-23,Cliffside
16792,Maria,Torres,Female,2021-01-17,Long Beach
16793,Savannah,Hernandez,Female,2021-01-07,Santa Cruz
16794,Taylor,Cook,Female,2021-01-15,Redmond
16795,Regina,Garcia,Female,2021-11-24,Berkeley
16796,Kaitlyn,Martin,Female,2021-05-17,Sedro Woolley
16797,Evan,Reed,Male,2021-01-08,Walla Walla
16798,Latasha,Martin,Female,2021-01-16,Coronado
16799,Stephanie,Gonzales,Female,2021-01-23,Fremont
16800,Jordan,Roberts,Female,2021-06-17,Langley
16801,Jasmine,Henderson,Female,2021-09-10,Bellingham
16802,Lucas,Allen,Male,2021-02-17,Lynnwood
16803,Marcus,Peterson,Male,2021-01-14,Puyallup
16804,Adam,Zhang,Male,2021-01-15,W. Linn
16805,Fernando,Allen,Male,2021-01-15,W. Linn
16806,Louis,Zhao,Male,2021-12-07,Burlingame
16807,Virginia,Suri,Female,2021-01-14,Chula Vista
16808,Jessica,Long,Female,2021-09-16,Lincoln Acres
16809,Bailey,Sanders,Female,2021-10-16,Redwood City
16810,Michael,Rodriguez,Male,2021-08-09,Oak Bay
16811,Luis,Zhang,Male,2021-02-27,Tacoma
16812,Alexa,Richardson,Female,2021-02-16,Imperial Beach
16813,Carson,Diaz,Male,2021-11-24,Lakewood
16814,Isabella,Collins,Female,2021-02-03,National City
16815,Jacob,Brown,Male,2022-01-10,Novato
16816,Julia,Miller,Female,2022-01-04,Redwood City
16817,Evan,Peterson,Male,2021-10-13,San Diego
16818,Gabrielle,Reed,Female,2021-10-07,Spring Valley
16819,Dalton,Cox,Male,2021-10-13,Issaquah
16820,Isabella,Gray,Female,2021-08-21,Port Hammond
16821,Mary,Carter,Female,2020-07-03,Solingen
16822,Marshall,Lin,Male,2020-05-10,Peterborough
16823,Stacy,Ruiz,Female,2020-05-09,Liverpool
16824,Randall,Munoz,Male,2020-07-21,Berlin
16825,Susan,Zeng,Female,2021-11-17,Bottrop
16826,Roberto,Vazquez,Male,2020-08-24,Solingen
16827,Jeffery,Chen,Male,2020-05-14,Wokingham
16828,Logan,Mitchell,Male,2020-05-15,Oxford
16829,Wayne,Lal,Male,2020-05-07,Runcorn
16830,Alexandra,Hall,Female,2020-08-01,Solingen
16831,Theodore,Vazquez,Male,2020-05-24,Gloucestershire
16832,Isaiah,Parker,Male,2021-10-22,Renton
16833,Richard,Cooper,Male,2021-10-28,Glendale
16834,Morgan,Peterson,Female,2021-05-26,Haney
16835,Noah,Nelson,Male,2021-10-12,Burien
16836,David,Thomas,Male,2021-08-16,Cliffside
16837,Elizabeth,Jackson,Female,2021-08-04,Langford
16838,Jonathan,Griffin,Male,2021-09-30,Chula Vista
16839,Julia,Ross,Female,2021-10-10,West Covina
16840,Xavier,Torres,Male,2021-05-24,Cliffside
16841,James,Turner,Male,2021-02-25,Westminster
16842,Jenny,Yang,Female,2021-10-25,Burbank
16843,Jimmy,Ramos,Male,2021-10-27,Concord
16844,Emma,Robinson,Female,2021-10-22,Torrance
16845,Andrea,Adams,Female,2021-10-05,West Covina
16846,James,Phillips,Male,2021-02-21,Langley
16847,Eduardo,Hall,Male,2021-06-14,Newton
16848,Jessica,Thomas,Female,2021-01-31,Newton
16849,Jonathan,Collins,Male,2021-12-04,Victoria
16850,Jessica,Jenkins,Female,2021-10-04,Spokane
16851,Kevin,Hayes,Male,2021-10-23,Bellflower
16852,Kate,She,Female,2021-10-15,Burlingame
16853,Christina,Bailey,Female,2021-12-20,Colma
16854,Seth,Adams,Male,2021-10-04,Woodland Hills
16855,Evelyn,Srini,Female,2021-10-16,Cliffside
16856,Erin,Rivera,Female,2021-08-28,Bremerton
16857,Lawrence,Munoz,Male,2021-05-04,Burien
16858,Jan,Lopez,Female,2021-12-07,Everett
16859,Jack,Kumar,Male,2021-10-17,Puyallup
16860,Haley,Rogers,Female,2021-03-12,Beverly Hills
16861,Luis,Sharma,Male,2022-01-13,Lakewood
16862,Timothy,Nelson,Male,2022-01-13,National City
16863,Kaitlyn,Clark,Female,2021-03-05,Beaverton
16864,Grace,Ramirez,Female,2021-10-26,Yakima
16865,Jordyn,Diaz,Female,2021-10-22,Coronado
16866,Alexandra,Parker,Female,2021-10-13,Grossmont
16867,Katelyn,King,Female,2021-10-04,Redwood City
16868,Xavier,Jackson,Male,2021-10-16,Spring Valley
16869,Vanessa,Patterson,Female,2021-10-04,Torrance
16870,Andrea,Morgan,Female,2021-02-03,Langley
16871,Anna,Clark,Female,2021-10-07,Santa Monica
16872,Samuel,Taylor,Male,2021-10-16,Redwood City
16873,Damien,Deng,Male,2021-07-23,Calgary
16874,Leslie,Munoz,Female,2021-05-16,Concord
16875,Samantha,Diaz,Female,2021-06-24,Coronado
16876,Jackson,Sharma,Male,2021-04-24,Langford
16877,Katelyn,Adams,Female,2021-02-15,Ballard
16878,Devin,Young,Male,2021-02-23,Corvallis
16879,Morgan,Taylor,Female,2021-02-26,Milwaukie
16880,Edgar,Patel,Male,2021-10-24,Chula Vista
16881,Ruben,Alonso,Male,2021-10-28,Colma
16882,Robert,Young,Male,2021-10-25,Milwaukie
16883,Tyler,Davis,Male,2022-01-05,Lakewood
16884,Richard,Miller,Male,2021-04-06,Yakima
16885,Garrett,Cook,Male,2021-03-16,Salem
16886,Aidan,Flores,Male,2021-02-04,Portland
16887,Cody,Rivera,Male,2021-02-20,Lemon Grove
16888,Arianna,Hughes,Female,2021-02-08,El Cajon
16889,Daniel,Rodriguez,Male,2021-03-10,Torrance
16890,Timothy,Reed,Male,2021-03-14,Puyallup
16891,Natalie,Gonzales,Female,2021-11-27,National City
16892,Rebecca,Evans,Female,2021-10-25,Bellflower
16893,Isaac,Howard,Male,2021-10-17,Walla Walla
16894,Abigail,Walker,Female,2021-03-07,Salem
16895,Chloe,Gonzales,Female,2021-03-19,Lemon Grove
16896,Natalie,Perez,Female,2021-03-16,El Cajon
16897,Lauren,Torres,Female,2021-03-01,Los Angeles
16898,Angel,Reed,Male,2021-03-26,West Covina
16899,Whitney,Sanchez,Female,2021-06-16,Burien
16900,Miguel,Jones,Male,2021-08-17,San Diego
16901,Ricky,Munoz,Male,2021-09-25,Concord
16902,Shawn,She,Male,2021-05-23,Burnaby
16903,Ian,Wright,Male,2021-11-12,Santa Cruz
16904,Arianna,Bailey,Female,2021-10-10,Grossmont
16905,Janet,Stewart,Female,2021-08-03,Imperial Beach
16906,Brittany,Flores,Female,2021-08-10,Oak Bay
16907,Sarah,Hall,Female,2021-10-25,National City
16908,Kristi,Patel,Female,2021-10-06,Burien
16909,Chloe,Walker,Female,2021-10-27,Long Beach
16910,Ryan,Diaz,Male,2021-02-13,Cliffside
16911,Caleb,Patterson,Male,2021-09-11,Everett
16912,Dalton,Patterson,Male,2021-11-26,Olympia
16913,Marcus,Flores,Male,2021-08-23,Salem
16914,Alexandra,Campbell,Female,2021-11-28,Puyallup
16915,Mason,Phillips,Male,2021-11-28,Walla Walla
16916,Cheryl,Dominguez,Female,2021-11-13,Bluffton
16917,Brett,Subram,Male,2021-12-09,Beverly Hills
16918,Alexandria,Cox,Female,2022-01-16,Tacoma
16919,Kaitlin,Sullivan,Female,2021-04-18,Rhodes
16920,Eduardo,Stewart,Male,2021-03-24,Torrance
16921,Edwin,Jai,Male,2021-05-13,Calgary
16922,Emma,Jackson,Female,2022-01-22,Bellingham
16923,Connor,Gonzales,Male,2021-12-06,Kirkland
16924,Julia,Price,Female,2021-04-21,Concord
16925,Spencer,Patterson,Male,2021-04-09,Daly City
16926,Rodney,Sanz,Male,2021-05-13,Hawthorne
16927,Rebekah,Gonzalez,Female,2021-02-17,St. Leonards
16928,Bryan,Stewart,Male,2019-02-17,Goulburn
16929,Savannah,Scott,Female,2019-02-14,Hobart
16930,Kristen,Zhao,Female,2021-04-02,Newcastle
16931,Dalton,Lee,Male,2019-02-18,Brisbane
16932,Adam,King,Male,2021-06-29,Billericay
16933,Donald,Arun,Male,2021-09-20,Billericay
16934,Michele,Vazquez,Female,2021-09-25,London
16935,Bruce,Perez,Male,2021-07-09,Maidenhead
16936,Alice,Serventi,Female,2021-02-18,Paris La Defense
16937,Craig,Rubio,Male,2020-12-16,Croix
16938,Abigail,Williams,Female,2020-05-11,Newcastle upon Tyne
16939,Bailey,Evans,Female,2021-08-22,Erlangen
16940,Jenny,Zeng,Female,2020-08-12,Paderborn
16941,Amy,Yang,Female,2021-12-07,Sulzbach Taunus
16942,Kaitlyn,Bennett,Female,2020-01-01,Bobigny
16943,Veronica,Garcia,Female,2021-07-02,Darmstadt
16944,Alejandro,Raji,Male,2020-08-01,Paderborn
16945,Brianna,Kelly,Female,2020-05-27,Gateshead
16946,Teresa,Diaz,Female,2020-06-01,York
16947,Savannah,Stewart,Female,2021-04-16,Santa Cruz
16948,Emma,Lee,Female,2021-04-04,Shawnee
16949,Luis,Flores,Male,2021-04-20,Lemon Grove
16950,Connor,Edwards,Male,2021-04-30,Metchosin
16951,Cassidy,Bennett,Female,2021-04-03,Everett
16952,Thomas,Martin,Male,2021-05-29,Newton
16953,Paige,Ward,Female,2021-02-02,El Cajon
16954,Fernando,Davis,Male,2022-01-12,Bellingham
16955,Nathaniel,Bradley,Male,2021-06-28,Metchosin
16956,Austin,Flores,Male,2021-04-11,Yakima
16957,Seth,Wilson,Male,2021-12-21,Tacoma
16958,Pedro,Torres,Male,2021-02-11,Cliffside
16959,Carson,Foster,Male,2021-03-07,Royal Oak
16960,Paige,Gray,Female,2021-10-01,Lebanon
16961,Faith,Perry,Female,2021-10-30,Colma
16962,Zachary,Coleman,Male,2022-01-19,Fremont
16963,Faith,Hughes,Female,2021-04-02,Mill Valley
16964,Gavin,Wood,Male,2021-02-01,Langford
16965,Kristi,Romero,Female,2021-03-18,Chula Vista
16966,Amanda,Diaz,Female,2021-12-17,Lincoln Acres
16967,Noah,Hernandez,Male,2021-11-10,Oregon City
16968,Ian,Griffin,Male,2021-11-18,San Diego
16969,Jackson,Turner,Male,2021-11-17,Santa Monica
16970,Katherine,Foster,Female,2021-04-12,Redmond
16971,Alexia,Bryant,Female,2021-06-25,Issaquah
16972,Lucas,Hernandez,Male,2021-04-12,Lake Oswego
16973,Katherine,Collins,Female,2021-04-16,Bellflower
16974,Paige,Rivera,Female,2021-04-09,Burien
16975,Benjamin,Lee,Male,2021-09-06,Salem
16976,Sandra,Xu,Female,2021-03-31,Berkeley
16977,Noah,Adams,Male,2021-05-08,El Cajon
16978,Jeremy,Rivera,Male,2021-03-12,Tacoma
16979,Kaitlyn,Rogers,Female,2021-11-13,Lincoln Acres
16980,Jill,Moore,Female,2021-04-11,Tacoma
16981,Hunter,Simmons,Male,2021-11-17,Lake Oswego
16982,Jillian,Lopez,Female,2021-01-28,Beverly Hills
16983,Gabriel,Collins,Male,2021-11-23,Woodland Hills
16984,Rodney,Moreno,Male,2021-05-15,Concord
16985,Adam,Li,Male,2021-08-25,Oregon City
16986,Sara,Adams,Female,2021-07-03,Milwaukie
16987,Miguel,Clark,Male,2021-08-13,Port Hammond
16988,Brian,Bailey,Male,2021-12-01,Oakland
16989,Emma,Richardson,Female,2021-11-26,Everett
16990,Zachary,Griffin,Male,2021-06-27,San Diego
16991,Brianna,Henderson,Female,2021-03-21,Edmonds
16992,Lucas,Watson,Male,2021-03-31,Chula Vista
16993,Russell,Rai,Male,2021-06-25,Beaverton
16994,Deanna,Torres,Female,2021-08-31,Concord
16995,Taylor,Hall,Female,2021-06-11,Shawnee
16996,Destiny,Walker,Female,2021-06-15,Royal Oak
16997,Natalie,Allen,Female,2021-05-19,Santa Monica
16998,Jennifer,Lopez,Female,2021-05-18,Bremerton
16999,Chloe,Kelly,Female,2021-05-12,West Covina
17000,Miranda,Henderson,Female,2021-11-12,Chula Vista
17001,Ashley,Moore,Female,2021-11-07,Sedro Woolley
17002,Dylan,Martin,Male,2021-11-18,Oregon City
17003,Joanna,Dominguez,Female,2021-10-29,Berkeley
17004,Krista,Torres,Female,2021-11-01,Beverly Hills
17005,Priscilla,Anand,Female,2021-11-21,Chula Vista
17006,Hunter,Williams,Male,2021-11-22,Woodburn
17007,Samuel,Hayes,Male,2021-11-11,Daly City
17008,Connor,Turner,Male,2021-11-15,National City
17009,Wyatt,Butler,Male,2021-11-08,National City
17010,Brianna,James,Female,2021-11-15,San Gabriel
17011,Sara,Hill,Female,2021-05-08,Spring Valley
17012,Joan,Collins,Female,2021-05-25,Lakewood
17013,Gabriella,Mitchell,Female,2021-11-18,Salem
17014,Michael,Harris,Male,2021-02-11,Santa Cruz
17015,Kelly,Patterson,Female,2021-05-03,Tacoma
17016,Hailey,Hughes,Female,2021-02-16,San Francisco
17017,Jeremiah,Jones,Male,2021-11-28,Puyallup
17018,Mandy,Guo,Female,2021-05-09,Cedar Park
17019,Andrea,Hall,Female,2021-11-30,Beaverton
17020,Ashley,Bryant,Female,2021-05-02,Edmonds
17021,Nicole,Reed,Female,2021-05-21,La Jolla
17022,Karen,Morgan,Female,2021-05-29,San Gabriel
17023,Jeremiah,Harris,Male,2021-06-12,Victoria
17024,Jacqueline,Diaz,Female,2021-05-09,Lemon Grove
17025,Ryan,Taylor,Male,2021-07-15,Haney
17026,Jordan,Li,Male,2021-02-28,Port Hammond
17027,Brianna,Taylor,Female,2021-02-02,Westminster
17028,Grace,Richardson,Female,2021-05-20,Renton
17029,Suzanne,Xu,Female,2021-05-27,Burbank
17030,Emily,Russell,Female,2021-05-06,Los Angeles
17031,Grace,Thomas,Female,2021-04-09,Fremont
17032,Alexandria,Flores,Female,2021-10-13,Burbank
17033,Carson,Long,Male,2021-04-13,Chula Vista
17034,Lauren,Clark,Female,2021-07-28,Metchosin
17035,Jordan,Flores,Male,2021-02-15,Yakima
17036,Savannah,Perez,Female,2021-02-20,Cliffside
17037,Kenneth,Nath,Male,2021-09-04,Cliffside
17038,Ernest,Wang,Male,2021-11-02,Coronado
17039,Ariana,Watson,Female,2021-05-06,Long Beach
17040,Adam,Henderson,Male,2021-05-26,Everett
17041,Connor,Perry,Male,2021-05-21,Olympia
17042,Tyler,Jackson,Male,2021-05-27,Tacoma
17043,Isabella,Bennett,Female,2021-05-02,Marysville
17044,Ana,Hayes,Female,2021-09-14,Renton
17045,Derek,Goel,Male,2019-02-19,Melbourne
17046,Preston,Sai,Male,2019-02-21,Newcastle
17047,Kendra,Rubio,Female,2019-02-02,Caloundra
17048,Natasha,Gutierrez,Female,2019-02-20,Darlinghurst
17049,Krystal,Lu,Female,2019-02-27,Goulburn
17050,Cristina,Xie,Female,2019-02-24,South Melbourne
17051,Jessie,Ortega,Female,2019-02-03,Brisbane
17052,Rafael,Nara,Male,2021-04-20,Darlinghurst
17053,Deanna,Raman,Female,2021-05-23,South Melbourne
17054,Shawn,Raje,Male,2021-05-28,Newcastle
17055,Willie,She,Male,2019-03-04,Darlinghurst
17056,Shaun,Lal,Male,2019-03-22,Lavender Bay
17057,Tasha,Raji,Female,2021-04-17,Malabar
17058,Destiny,Lee,Female,2021-08-12,Hervey Bay
17059,Louis,Chen,Male,2021-06-11,Port Macquarie
17060,Gerald,Sanz,Male,2021-07-14,Brisbane
17061,Brandi,Alonso,Female,2021-07-13,Silverwater
17062,Christy,Lu,Female,2021-01-29,Goulburn
17063,Jaclyn,Wang,Female,2021-02-21,Silverwater
17064,Stephanie,Gray,Female,2019-03-14,Port Macquarie
17065,Cedric,Chen,Male,2019-03-06,Gold Coast
17066,Lori,Serrano,Female,2021-08-05,Rockhampton
17067,Adrienne,Alvarez,Female,2021-08-26,Sunbury
17068,Thomas,Smith,Male,2021-06-29,Hervey Bay
17069,Christy,Zheng,Female,2019-03-12,Port Macquarie
17070,Margaret,Huang,Female,2021-02-12,Sydney
17071,Tammy,Raji,Female,2019-03-02,North Sydney
17072,Kaitlin,Kapoor,Female,2021-10-21,Lavender Bay
17073,Jonathon,Carlson,Male,2021-08-03,Hobart
17074,Ruben,Malhotra,Male,2021-01-30,Seaford
17075,Aimee,Guo,Female,2021-08-18,Coffs Harbour
17076,Neil,Serrano,Male,2021-08-10,Cranbourne
17077,Ronald,Raman,Male,2021-03-02,Lane Cove
17078,Jenny,Zhu,Female,2021-02-04,Darlinghurst
17079,Tracy,Rai,Female,2019-03-22,Sunbury
17080,Katelyn,Peterson,Female,2020-01-26,Versailles
17081,Jennifer,Murphy,Female,2021-07-07,Lille
17082,Morgan,Smith,Female,2020-08-18,Hamburg
17083,Priscilla,Raje,Female,2021-03-27,Paderborn
17084,Byron,Serrano,Male,2021-10-08,Lille
17085,Edwin,Deng,Male,2020-06-13,Stoke-on-Trent
17086,Xavier,Anderson,Male,2020-08-14,Bottrop
17087,Jésus,Dominguez,Male,2021-07-20,London
17088,Wayne,Yuan,Male,2021-07-20,Paris
17089,Crystal,Zhu,Female,2021-06-08,Hamburg
17090,Leslie,Alvarez,Female,2021-10-15,Bonn
17091,Tammy,Patel,Female,2021-12-19,Duesseldorf
17092,Devon,Beck,Male,2021-02-09,Berlin
17093,Seth,Sanchez,Male,2020-08-21,Paderborn
17094,Julio,Dominguez,Male,2020-06-22,London
17095,Logan,Garcia,Male,2020-01-03,Versailles
17096,Samantha,Bennett,Female,2020-08-24,Hof
17097,Deanna,Kapoor,Female,2020-06-05,Watford
17098,Willie,Shan,Male,2020-06-05,Wokingham
17099,Joel,Fernandez,Male,2020-02-22,Sèvres
17100,Vincent,Wang,Male,2021-09-23,Paderborn
17101,Shannon,Gutierrez,Male,2021-03-19,London
17102,Andres,Goel,Male,2021-03-12,Sulzbach Taunus
17103,Franklin,Xu,Male,2020-08-13,Berlin
17104,Clifford,Rodriguez,Male,2021-03-29,München
17105,Madison,Walker,Female,2021-02-09,Runcorn
17106,Gina,Jiménez,Female,2021-10-03,Pantin
17107,Priscilla,Yuan,Female,2020-08-24,Werne
17108,Susan,Xu,Female,2021-09-04,Verrieres Le Buisson
17109,Sydney,Wilson,Female,2020-03-28,Versailles
17110,Meredith,Garcia,Female,2021-03-31,Oxon
17111,Jenny,Chande,Female,2021-02-23,Berlin
17112,Janet,Jimenez,Female,2021-07-18,Gateshead
17113,Clarence,Pal,Male,2021-08-19,Offenbach
17114,Jarrod,Mehta,Male,2020-08-21,Sulzbach Taunus
17115,Karen,Xu,Female,2020-06-27,Esher-Molesey
17116,Alison,Nath,Female,2021-07-10,Cliffside
17117,Lydia,Prasad,Female,2021-11-09,Colma
17118,Sara,Blue,Female,2021-05-23,Bremerton
17119,Isabella,Harris,Female,2021-02-24,Shawnee
17120,Michele,Raje,Female,2021-05-22,Clay
